722;1440;346;346
1285;1370;346;346
2190;803;322;322
2505;754;310;310
1795;1011;306;306
2860;840;306;306
656;1109;301;301
2505;1073;297;297
1897;689;277;277
1101;648;273;273
1395;493;269;269
1020;1309;265;265
493;864;265;265
350;640;261;261
2354;1334;252;252
2203;1130;252;252
1640;1366;248;248
2766;620;232;232
2843;1158;232;232
436;1472;228;228
338;1285;228;228
216;881;228;228
2386;1729;220;220
1668;1705;220;220
2146;1693;220;220
346;1668;220;220
962;1126;216;216
1370;958;212;212
1428;1717;212;212
587;1668;208;208
2190;1464;204;204
2464;1550;204;204
1591;1048;199;199
297;1101;195;195
2656;1436;195;195
1236;1705;191;191
893;971;191;191
905;775;191;191
2664;1652;191;191
995;1701;187;187
1991;1272;179;179
2031;1546;179;179
750;840;175;175
2815;1534;171;171
3027;1472;171;171
40;1525;171;171
1562;1244;167;167
1130;1574;167;167
448;473;159;159
1383;775;159;159
2056;926;159;159
1840;1546;159;159
12;1040;159;159
28;1338;159;159
510;1179;155;155
1219;918;155;155
2929;1383;150;150
1734;897;150;150
1558;881;146;146
1215;1162;142;142
612;1436;138;138
660;734;138;138
1134;1036;138;138
2170;677;134;134
583;1313;134;134
228;1244;126;126
1627;722;122;122
159;1664;122;122
2162;1342;122;122
995;595;122;122
3072;1338;122;122
820;709;118;118
2448;693;114;114
1073;909;114;114
624;620;110;110
110;1224;106;106
922;1346;97;97
240;1525;93;93
1909;1709;232;232
2778;1358;110;110
