1931;1001;168;168
1607;395;149;149
2374;476;142;142
1445;1020;142;142
1911;735;142;142
2225;524;139;139
1227;463;139;139
2096;972;139;139
654;596;139;139
2323;288;132;132
819;392;129;129
981;703;126;126
2413;771;126;126
301;920;123;123
1804;560;119;119
1130;968;119;119
2141;1273;119;119
693;975;116;116
1973;1224;116;116
1733;926;116;116
440;447;113;113
430;994;113;113
1701;1215;113;113
515;822;113;113
2106;554;113;113
1111;1085;110;110
741;1153;110;110
2378;1085;110;110
1205;602;110;110
712;450;110;110
2047;657;110;110
1720;813;110;110
1548;946;110;110
1357;929;110;110
2131;1159;110;110
1075;1386;106;106
2144;453;106;106
2209;1091;106;106
489;333;106;106
949;1211;106;106
1759;443;106;106
1522;330;103;103
414;1364;103;103
1516;1383;103;103
1419;1192;103;103
1558;1289;103;103
1351;618;103;103
865;735;129;129
2287;1150;103;103
1117;207;103;103
268;307;100;100
1859;1286;100;100
1244;852;100;100
1824;667;100;100
771;1386;100;100
2329;806;100;100
618;1211;100;100
1655;1389;97;97
71;839;97;97
317;1386;97;97
1982;865;97;97
90;955;97;97
2449;592;97;97
1548;576;97;97
874;560;97;97
2478;1001;97;97
482;1095;93;93
502;1328;93;93
800;822;93;93
803;1302;93;93
1548;845;93;93
1244;1182;93;93
641;379;93;93
298;560;93;93
1260;968;93;93
262;1296;93;93
1467;903;93;93
2057;233;90;90
1040;1146;90;90
1778;1143;90;90
2044;1130;90;90
648;891;90;90
1312;1062;90;90
1720;554;90;90
1023;456;90;90
848;1211;90;90
2067;810;90;90
223;1185;90;90
1717;1072;90;90
544;725;90;90
106;1305;90;90
1425;443;90;90
174;800;90;90
991;359;90;90
981;842;90;90
2332;722;90;90
1853;1095;90;90
1888;1185;90;90
1163;424;90;90
732;1273;87;87
891;1308;87;87
1568;1150;87;87
1140;874;87;87
343;460;87;87
1827;281;87;87
1341;793;87;87
592;560;87;87
2044;1360;87;87
1649;900;87;87
2384;984;87;87
2462;359;87;87
12;1004;97;97
1613;774;87;87
38;1240;87;87
780;725;87;87
2138;738;87;87
1859;965;87;87
2352;424;87;87
155;891;84;84
968;936;84;84
1347;1305;84;84
265;654;84;84
2235;262;84;84
2488;453;84;84
356;1062;84;84
1662;1004;84;84
2326;217;84;84
1490;511;84;84
1814;771;84;84
1662;1305;84;84
1364;518;84;84
226;1393;84;84
2255;761;84;84
356;625;84;84
453;579;84;84
800;528;84;84
920;327;84;84
1798;1027;84;84
1234;1085;84;84
554;430;84;84
1325;317;84;84
1095;395;84;84
278;767;84;84
2235;1354;84;84
97;729;84;84
910;874;84;84
1341;226;81;81
1117;502;81;81
1049;550;81;81
2199;366;81;81
2258;427;81;81
657;1325;81;81
2041;942;81;81
453;764;81;81
644;803;81;81
158;660;81;81
667;1140;81;81
1710;732;81;81
722;800;81;81
1253;751;81;81
2183;819;81;81
1454;596;81;81
1192;806;81;81
265;1023;81;81
942;430;81;81
2404;1205;81;81
1140;1211;81;81
2339;1266;81;81
369;353;81;81
835;317;81;81
1937;417;81;81
2122;887;81;81
2452;259;81;81
965;1108;81;81
618;473;81;81
223;1095;81;81
2491;1159;77;77
1973;673;77;77
2300;1043;77;77
1098;816;77;77
1176;696;77;77
2203;926;77;77
842;926;77;77
531;622;77;77
981;592;77;77
1908;615;77;77
1542;735;77;77
1739;654;77;77
1402;858;77;77
1266;281;77;77
2349;635;77;77
1905;498;77;77
1351;424;77;77
64;654;77;77
1415;349;77;77
204;586;77;77
145;1056;77;77
1610;1082;77;77
589;311;77;77
926;660;77;77
1470;1308;77;77
1179;1386;77;77
1626;1221;77;77
797;605;77;77
754;894;74;74
965;1027;74;74
1059;1046;74;74
16;1143;74;74
897;1143;74;74
2041;356;74;74
1124;1305;74;74
1856;437;74;74
498;929;74;74
2099;405;74;74
2229;1010;74;74
385;537;74;74
1095;706;74;74
42;1347;74;74
1364;725;74;74
1344;1237;74;74
123;589;74;74
71;1098;74;74
644;1062;74;74
317;1156;74;74
246;900;74;74
2177;664;74;74
1655;1150;74;74
1198;1283;74;74
965;521;74;74
1872;848;74;74
748;372;74;74
1470;281;74;74
1237;1334;74;74
427;1146;74;74
401;1227;74;74
307;855;74;74
1153;327;74;74
2070;473;74;74
706;1399;74;74
615;965;74;74
1124;631;74;74
369;774;74;74
2271;670;74;74
1632;693;74;74
1480;829;74;74
1956;560;74;74
1655;333;74;74
327;1237;71;71
239;502;71;71
1367;1406;71;71
1811;1221;71;71
210;972;71;71
955;1389;71;71
414;916;71;71
1406;1108;71;71
1493;1143;71;71
819;1072;71;71
145;1143;71;71
586;1292;71;71
2083;1224;71;71
1875;353;71;71
1075;907;71;71
547;1040;71;71
401;829;71;71
1775;1389;71;71
1283;1283;71;71
1519;1234;71;71
1078;1234;71;71
1351;1153;71;71
2232;1224;71;71
184;1263;71;71
1581;275;71;71
35;771;71;71
900;1062;71;71
592;1104;71;71
865;1393;71;71
278;417;71;71
722;1085;71;71
1989;482;71;71
1752;375;71;71
1953;346;71;71
1814;375;71;71
1749;298;71;71
716;301;71;71
907;978;71;71
644;725;71;71
414;703;71;71
2268;855;71;71
486;686;71;71
1299;686;71;71
1422;780;71;71
2455;699;71;71
589;664;71;71
845;660;71;71
220;722;71;71
2112;333;71;71
531;544;71;71
178;430;71;71
2025;424;71;71
2031;573;71;71
158;518;71;71
324;699;71;71
1639;557;71;71
2271;1299;71;71
2060;1292;71;71
502;1211;71;71
2135;1377;71;71
71;1415;71;71
359;1308;71;71
1046;638;71;71
1668;631;71;71
51;579;71;71
1859;1389;68;68
2459;920;68;68
2277;923;68;68
443;1292;68;68
573;1182;68;68
90;1176;68;68
1749;1321;68;68
2374;897;64;64
1931;1351;116;116
1257;1396;116;116
2342;1341;110;110
1260;395;58;58
158;1396;93;93
1001;1292;123;123
2135;1095;77;77
