599;1279;145;145
579;1150;142;142
2083;486;142;142
275;1114;139;139
1934;1001;136;136
2297;1062;136;136
165;1056;136;136
703;686;136;136
1639;417;132;132
1467;628;129;129
119;1357;126;126
635;586;126;126
2063;622;126;126
1801;729;126;126
1227;460;126;126
1069;307;123;123
1678;780;123;123
1963;243;116;116
1331;855;116;116
1091;959;116;116
1202;1023;116;116
1480;1007;116;116
1924;1124;113;113
1532;1198;113;113
1522;473;113;113
1895;819;113;113
495;1263;113;113
2190;962;110;110
401;816;110;110
1739;1250;110;110
479;903;110;110
852;978;110;110
2345;1425;110;110
1069;1428;110;110
1574;1341;106;106
839;861;106;106
1292;356;106;106
184;1458;106;106
1535;1428;106;106
2258;1234;106;106
1014;1331;106;106
1082;576;106;106
1172;1406;106;106
2384;984;106;106
2387;369;106;106
599;975;103;103
2086;1004;103;103
71;1461;103;103
1360;1419;103;103
761;1030;103;103
2303;939;100;100
952;813;100;100
618;874;100;100
1574;751;100;100
884;1435;100;100
842;1341;100;100
126;1169;100;100
544;810;100;100
1257;1127;97;97
2070;1224;97;97
1448;405;97;97
2086;884;97;97
2400;1334;97;97
6;1367;97;97
2475;1432;97;97
2394;878;97;97
1632;1247;97;97
1496;1305;97;97
2005;450;97;97
1953;1247;93;93
1270;1370;93;93
1840;1185;93;93
1607;852;93;93
1739;1422;93;93
1694;592;93;93
343;1338;93;93
1069;1176;93;93
2047;1114;93;93
2400;615;93;93
1759;1137;93;93
233;1318;90;90
1364;450;90;90
884;748;90;90
1406;589;90;90
1341;761;90;90
45;1218;90;90
1794;878;90;90
1438;1166;90;90
1438;920;90;90
2187;826;90;90
1121;1088;90;90
395;1422;90;90
771;1279;90;90
981;1221;90;90
1963;907;90;90
1746;677;90;90
1030;1049;90;90
1613;550;90;90
1140;479;90;90
1062;790;90;90
1778;968;90;90
2407;1189;87;87
327;1257;87;87
2345;544;87;87
511;1007;87;87
1406;1253;87;87
2144;1104;87;87
1833;385;87;87
1247;602;87;87
1856;482;87;87
988;599;87;87
1626;955;87;87
686;1104;87;87
1163;651;87;87
1121;1341;87;87
2280;482;87;87
35;1130;87;87
1645;1425;87;87
1049;673;87;87
2012;729;87;87
2025;835;84;84
424;997;84;84
929;913;84;84
1746;356;84;84
1681;1354;84;84
2196;1351;84;84
294;1020;84;84
324;1477;84;84
2112;314;84;84
2303;628;84;84
819;1127;84;84
1953;528;84;84
1244;793;84;84
1859;1078;84;84
220;959;84;84
139;878;84;84
1765;1059;81;81
988;1134;81;81
1192;372;81;81
1960;657;81;81
615;1500;81;81
32;949;81;81
1811;622;81;81
1568;398;81;81
1522;832;81;81
903;1085;81;81
1921;434;81;81
2193;356;81;81
2222;550;81;81
1072;430;81;81
1399;333;81;81
1879;579;81;81
1655;343;81;81
1425;1370;81;81
690;816;81;81
1253;1244;81;81
764;1386;81;81
1804;1334;139;139
2274;385;81;81
1435;498;81;81
61;1305;81;81
1195;933;81;81
1992;1438;81;81
748;1172;81;81
703;1470;81;81
2096;787;81;81
1192;1176;81;81
975;991;81;81
2306;1354;81;81
1412;1091;81;81
1023;923;77;77
2323;865;77;77
362;1062;77;77
1286;952;77;77
2174;1279;77;77
1082;1270;77;77
628;758;77;77
677;1402;77;77
1927;1354;77;77
469;1111;77;77
2180;1195;77;77
2323;320;77;77
1023;518;77;77
2196;265;77;77
965;447;77;77
939;534;77;77
2008;353;77;77
369;926;77;77
1681;1176;77;77
450;1354;77;77
2242;1146;77;77
1545;929;77;77
800;1464;77;77
852;673;77;77
1717;907;77;77
2219;754;74;74
1351;1334;74;74
2161;719;74;74
2462;826;74;74
1159;800;74;74
900;605;74;74
1944;735;74;74
946;686;74;74
745;891;74;74
822;596;74;74
933;1302;74;74
583;1432;74;74
2209;1448;74;74
537;1490;74;74
2015;589;74;74
434;1198;74;74
298;1409;74;74
1334;570;74;74
1704;1010;74;74
2498;949;74;74
829;1208;74;74
2063;1380;74;74
716;962;74;74
1509;1117;74;74
1879;1273;74;74
1616;641;74;74
1782;463;74;74
456;1493;74;74
239;1231;74;74
1172;1263;74;74
2008;1328;74;74
1360;1140;71;71
2352;1279;71;71
897;1176;71;71
2452;1127;71;71
1202;858;71;71
1205;729;71;71
2274;816;71;71
2410;777;71;71
816;787;71;71
1218;1331;71;71
414;1276;71;71
1603;1104;71;71
25;1049;71;71
544;1373;71;71
2245;897;71;71
1898;936;71;71
2465;1266;71;71
988;1445;71;71
1386;690;71;71
1091;881;71;71
149;1286;71;71
505;1435;71;71
712;1244;71;71
813;936;71;71
291;907;71;71
2494;1195;71;71
1321;1075;71;71
997;745;71;71
1885;667;71;71
2485;729;71;71
103;1004;71;71
1108;729;71;71
1328;651;71;71
2336;1189;71;71
2115;1331;71;71
1341;1221;71;71
1441;758;71;71
1529;327;71;71
2206;463;71;71
1684;1098;71;71
1185;563;71;71
1791;554;71;71
1396;997;71;71
505;1172;71;71
1665;693;71;71
2504;1049;71;71
2498;375;68;68
2232;1075;68;68
2109;421;68;68
1266;716;68;68
557;1091;64;64
2206;648;97;97
2481;589;77;77
1467;1451;81;81
1898;1445;100;100
2086;1432;126;126
635;1091;58;58
1428;819;90;90
