955;735;281;281
547;272;197;197
1898;933;187;187
1506;1610;184;184
2015;1389;184;184
1338;1159;168;168
372;1263;168;168
1043;1464;165;165
1221;1532;165;165
754;1539;162;162
680;1127;158;158
764;959;158;158
635;1422;158;158
132;249;158;158
2258;1247;155;155
839;301;155;155
1040;1639;155;155
333;1130;152;152
2381;1535;149;149
806;709;149;149
1435;1315;149;149
625;1270;145;145
2404;1380;145;145
1535;722;145;145
903;1594;145;145
528;1169;142;142
1172;1331;142;142
1056;327;139;139
87;1043;139;139
2261;1425;139;139
217;1308;136;136
534;1542;136;136
881;1344;136;136
152;1454;136;136
492;644;136;136
64;1351;136;136
1078;1250;136;136
803;579;132;132
288;1415;126;126
1840;1629;126;126
1046;1036;126;126
1351;797;126;126
1769;1111;126;126
2099;1007;126;126
223;1681;126;126
803;1266;123;123
200;515;119;119
1934;1532;119;119
450;754;119;119
1205;1208;119;119
100;430;119;119
667;790;119;119
320;563;119;119
754;1688;119;119
1551;1208;116;116
939;644;116;116
2093;1134;116;116
2144;1649;116;116
93;583;116;116
2193;1542;116;116
557;1713;116;116
1215;706;116;116
443;1671;113;113
1681;1240;113;113
628;605;113;113
405;324;113;113
2449;1237;113;113
531;1393;113;113
1010;1163;110;110
379;690;110;110
858;453;110;110
1244;832;110;110
1723;1581;110;110
184;1211;110;110
1833;1448;110;110
1338;648;110;110
1308;913;110;110
1367;1490;110;110
1820;1231;106;106
2037;1597;106;106
158;1603;106;106
12;324;106;106
51;1221;106;106
1215;955;106;106
220;648;106;106
401;929;103;103
1146;563;103;103
683;923;103;103
2287;1610;103;103
761;515;100;100
797;1435;100;100
2355;1159;100;100
301;939;100;100
294;275;100;100
1270;589;100;100
1704;1377;100;100
1564;1445;100;100
2196;1189;100;100
874;1163;100;100
434;1075;100;100
667;1043;97;97
489;981;97;97
1720;968;97;97
1506;638;97;97
1717;1483;97;97
942;1503;97;97
281;758;97;97
1386;1623;97;97
158;790;97;97
1344;1386;97;97
949;537;93;93
1438;719;93;93
1908;1104;93;93
1717;745;93;93
1976;1172;93;93
1247;1095;93;93
372;1594;93;93
1749;855;90;90
774;858;90;90
1344;1046;90;90
1480;1014;90;90
226;1111;90;90
1049;599;90;90
560;576;90;90
1804;923;90;90
152;725;90;90
602;884;90;90
648;518;90;90
1691;1684;90;90
213;1004;90;90
372;839;90;90
1973;1665;90;90
699;453;90;90
550;1056;90;90
978;443;90;90
298;1629;90;90
1121;1159;90;90
1652;1124;87;87
1075;486;87;87
1642;1017;87;87
320;398;87;87
479;424;87;87
1208;1681;87;87
625;716;87;87
978;1283;87;87
2112;1247;87;87
1801;1338;84;84
158;949;84;84
9;1163;84;84
1892;1328;84;84
1490;855;84;84
605;981;84;84
1950;1270;84;84
1302;1308;84;84
1820;1023;84;84
1156;657;84;84
1577;965;81;81
1665;848;81;81
881;1739;81;81
1406;991;81;81
1519;1535;81;81
314;1056;81;81
278;858;81;81
22;842;77;77
486;531;77;77
1474;1461;77;77
1603;1325;77;77
1720;1059;77;77
1438;1095;77;77
738;683;74;74
2199;1308;74;74
1658;1451;74;74
220;894;74;74
1500;1156;74;74
1571;891;74;74
1931;1399;74;74
592;780;74;74
1179;1075;74;74
1568;1062;74;74
1428;907;74;74
77;797;71;71
320;482;71;71
511;897;71;71
641;1642;71;71
2025;1318;71;71
443;589;71;71
962;1743;71;71
1283;1458;71;71
395;1522;71;71
2219;1393;71;71
1581;1140;71;71
58;923;71;71
1642;929;71;71
417;473;71;71
2025;1108;71;71
1506;949;71;71
2144;1347;71;71
972;1069;68;68
249;414;93;93
891;1513;58;58
894;878;77;77
567;495;71;71
751;625;64;64
