2122;913;265;265
1163;58;252;252
1979;19;246;246
168;1257;236;236
2219;1642;223;223
1487;336;220;220
706;1539;220;220
427;174;220;220
2242;1354;200;200
1927;1062;200;200
994;1380;200;200
1992;764;197;197
1960;1587;194;194
567;395;194;194
1652;1270;194;194
1396;1678;187;187
1124;1140;187;187
1850;884;184;184
307;1454;184;184
55;1458;184;184
1824;233;184;184
2050;579;184;184
291;975;181;181
1496;1532;181;181
456;1318;181;181
1577;22;178;178
2125;392;178;178
1620;1072;174;174
181;1581;174;174
1513;942;174;174
1658;657;171;171
835;657;171;171
2216;1189;171;171
1960;379;168;168
881;1710;168;168
686;1354;165;165
498;1503;223;223
1911;1432;165;165
1542;534;165;165
1448;1321;165;165
1234;771;165;165
981;767;162;162
1451;181;162;162
2196;703;162;162
126;1085;162;162
1927;1276;162;162
635;942;162;162
1065;1736;162;162
1331;1192;158;158
1189;628;155;155
1811;1587;155;155
579;1713;155;155
1490;696;152;152
136;923;152;152
1082;537;152;152
968;933;152;152
1166;1328;149;149
511;1101;149;149
372;842;149;149
2063;1195;149;149
612;1231;149;149
1477;1176;145;145
1425;842;145;145
1853;722;145;145
453;528;145;145
1273;926;145;145
1697;489;145;145
891;145;145;145
667;223;145;145
991;1244;145;145
382;1163;142;142
511;729;142;142
722;511;142;142
2138;1516;142;142
962;281;139;139
1600;816;139;139
1794;1176;139;139
1114;878;139;139
42;609;136;136
754;369;136;136
1325;1338;136;136
1169;424;136;136
1150;1574;136;136
2083;1386;136;136
1014;1613;136;136
1244;1467;136;136
2232;547;136;136
171;382;136;136
116;771;132;132
1707;346;132;132
324;567;132;132
596;605;132;132
1814;421;132;132
301;327;132;132
771;61;129;129
1675;1516;129;129
988;427;129;129
1386;1467;129;129
1130;1017;129;129
852;515;129;129
1629;233;126;126
1367;660;126;126
2248;301;126;126
878;385;126;126
1286;515;126;126
68;466;126;126
181;654;126;126
816;1053;126;126
1697;939;126;126
693;696;126;126
1250;1710;123;123
1007;1104;123;123
878;852;123;123
1085;336;123;123
408;421;123;123
660;822;123;123
884;1163;119;119
255;810;119;119
1837;599;119;119
1409;537;119;119
200;524;119;119
1944;544;119;119
1759;822;119;119
1406;1082;119;119
625;103;119;119
2125;275;119;119
732;1769;119;119
1273;353;116;116
690;1117;116;116
45;336;116;116
1043;673;116;116
1328;1603;113;113
774;1234;113;113
1594;1435;113;113
1292;1082;113;113
861;1308;113;113
307;466;113;113
1791;1438;110;110
424;683;110;110
767;897;110;110
1059;184;110;110
495;965;106;106
298;699;106;106
1791;1062;103;103
1130;761;103;103
780;803;100;100
1383;440;100;100
550;891;93;93
868;1428;110;110
991;576;90;90
