1552;1297;380;380
303;1210;306;306
2142;1355;254;254
593;1229;245;245
551;719;235;235
922;719;229;229
1022;1432;229;229
1164;1264;222;222
1871;1180;222;222
1280;1422;219;219
716;584;219;219
777;1080;206;206
1126;822;203;203
1655;980;196;196
1945;1384;193;193
1135;1074;193;193
61;413;193;193
1474;935;190;190
1335;1103;183;183
980;980;183;183
993;1213;180;180
503;1071;177;177
271;467;167;167
758;890;167;167
70;616;164;164
719;1477;164;164
403;880;161;161
838;1355;161;161
319;1019;154;154
58;1377;154;154
590;529;154;154
109;796;154;154
571;1448;151;151
458;587;141;141
361;1506;141;141
83;1219;141;141
361;716;135;135
429;387;135;135
32;1535;129;129
171;1539;125;125
1390;1303;125;125
1558;1190;125;125
661;1032;125;125
1303;974;125;125
235;713;125;125
222;948;125;125
1745;1193;125;125
229;1097;116;116
571;948;112;112
112;1003;109;109
303;838;103;103
