2023;1701;228;228
1138;958;216;216
1978;1905;208;208
77;991;199;199
354;2023;199;199
387;1587;199;199
2264;1525;187;187
2411;954;187;187
489;816;183;183
3006;1880;183;183
2297;1224;183;183
1142;1599;179;179
232;1411;175;175
612;1142;175;175
2227;889;171;171
1827;1456;171;171
2407;1876;171;171
587;1676;171;171
877;762;171;171
1150;1460;167;167
1697;1558;167;167
860;1660;167;167
1831;1309;163;163
2933;1489;163;163
1252;1729;163;163
795;632;163;163
2088;1448;163;163
2321;1766;159;159
44;1374;159;159
2607;1321;159;159
1587;444;159;159
2203;554;159;159
1301;1880;159;159
2513;1203;159;159
2896;1636;159;159
1713;518;159;159
77;1627;159;159
383;966;159;159
277;1211;159;159
979;1040;155;155
3023;1077;155;155
1305;742;155;155
2011;754;155;155
1040;848;155;155
2448;1346;155;155
1831;1986;155;155
1644;673;150;150
2166;1191;150;150
2554;1464;150;150
2048;1301;150;150
1680;1962;150;150
3019;811;150;150
420;1146;150;150
1040;1725;150;150
844;938;150;150
1330;905;150;150
1011;665;150;150
1476;1603;150;150
1986;1554;150;150
1701;1399;150;150
1195;1986;150;150
2190;1334;146;146
2586;1705;146;146
1574;1501;146;146
926;1207;146;146
2647;1591;146;146
379;1326;146;146
497;1436;142;142
1383;1493;142;142
550;2076;142;142
844;1811;142;142
901;1350;142;142
77;2060;142;142
2517;783;142;142
2170;2064;142;142
1387;550;142;142
2341;1999;142;142
240;918;142;142
1872;1105;142;142
1505;1113;138;138
273;1081;138;138
3043;1717;138;138
1101;2088;138;138
2880;1048;138;138
1444;811;138;138
734;1024;138;138
2925;1301;138;138
2015;612;138;138
652;738;138;138
1615;816;138;138
2688;742;138;138
1260;612;138;138
771;1175;138;138
1868;1636;138;138
2268;1048;134;134
3039;1391;134;134
616;966;134;134
2700;538;134;134
1530;583;134;134
2252;762;134;134
2733;1705;134;134
1215;1162;134;134
1530;1260;134;134
248;1689;134;134
175;1872;134;134
1893;811;134;134
2545;2007;130;130
1603;991;130;130
2786;1248;130;130
1073;1929;130;130
2823;1379;130;130
1456;979;130;130
1880;554;130;130
2574;624;130;130
718;1334;130;130
1758;791;130;130
2635;1007;130;130
2705;1452;130;130
1705;922;130;130
2888;1179;130;130
2717;901;126;126
1636;1166;126;126
1570;1897;126;126
2868;1889;126;126
146;1517;126;126
591;1856;122;122
1346;1636;122;122
2337;632;122;122
530;1073;122;122
2170;1611;122;122
1876;1868;122;122
705;2088;122;122
1787;1738;122;122
3096;558;122;122
1395;1224;122;122
979;1583;122;122
2802;1583;122;122
2505;1619;122;122
150;1179;122;122
1423;1734;122;122
420;1884;122;122
48;1815;122;122
1448;1974;122;122
1085;1175;122;122
1774;1207;118;118
1938;991;118;118
236;2097;118;118
3035;1236;118;118
1170;1301;118;118
2831;2019;118;118
1297;1403;118;118
2101;510;118;118
2900;820;118;118
946;563;118;118
1411;1354;118;118
1219;848;118;118
571;1562;118;118
730;897;118;118
3092;1591;118;118
2464;571;118;118
2419;1138;118;118
2382;824;118;118
2562;477;118;118
554;1293;118;118
1668;1301;114;114
2558;1101;114;114
783;1978;114;114
2007;897;114;114
2953;1795;114;114
2239;1978;114;114
1954;1224;114;114
1986;1411;114;114
1175;542;114;114
3096;2056;114;114
1611;1697;114;114
1725;1073;114;114
2427;1509;114;114
61;1958;114;114
2705;1179;114;114
1350;1122;114;114
1138;762;114;114
16;1530;114;114
962;1909;114;114
2133;966;114;114
1468;1844;114;114
1419;2105;114;114
3002;2133;114;114
2562;1848;114;114
2802;1823;114;114
742;1774;114;114
2162;701;114;114
187;1342;114;114
648;1452;114;114
2794;1130;110;110
3068;966;110;110
1048;1305;110;110
665;1991;110;110
2962;2027;110;110
403;1791;110;110
1191;1856;110;110
824;1452;110;110
1905;705;110;110
2215;1864;110;110
1595;1387;110;110
852;1562;110;110
2798;465;110;110
293;1946;110;110
146;1762;110;110
2341;1411;110;110
730;1546;106;106
1672;1831;106;106
2647;1929;106;106
2158;848;106;106
1795;660;106;106
1101;1403;106;106
2431;722;106;106
2056;1179;106;106
2692;1831;106;106
277;1578;106;106
2133;1093;106;106
2998;526;106;106
1844;934;102;102
534;1966;102;102
2970;734;102;102
1917;1774;102;102
873;1109;102;102
942;1493;102;102
1497;1444;102;102
1448;697;102;102
199;2011;102;102
2578;930;102;102
758;1656;102;102
2056;1028;102;102
1778;1860;102;102
2994;954;97;97
2794;652;97;97
2484;1762;97;97
2847;738;97;97
726;1897;97;97
2754;1942;97;97
1546;734;97;97
1154;665;97;97
1015;2035;97;97
2876;950;93;93
526;1791;93;93
1044;1497;93;93
3072;701;93;93
1077;538;93;93
1309;1268;89;89
408;1513;89;89
2892;644;89;89
2676;2027;89;89
1374;2027;81;81
