1887;542;319;319
2145;338;274;274
354;1148;235;235
290;906;219;219
722;1084;258;258
1074;855;209;209
2103;777;206;206
1935;900;206;206
1758;758;203;203
1348;738;196;196
67;577;190;190
551;1061;183;183
606;606;183;183
180;745;180;180
1558;922;180;180
1148;655;171;171
800;500;171;171
977;1100;167;167
2278;893;164;164
1710;603;164;164
141;1161;164;164
1000;1313;161;161
70;1035;161;161
2355;587;154;154
1310;1316;154;154
254;1300;154;154
1458;1087;154;154
1468;1345;151;151
1761;974;151;151
2403;735;203;203
1368;964;141;141
83;1306;141;141
1558;696;196;196
513;935;141;141
1342;1161;141;141
790;816;141;141
1164;1316;138;138
2271;1061;135;135
529;1326;135;135
2423;1119;129;129
1968;1255;129;129
461;677;129;129
2107;1297;125;125
696;1329;125;125
790;967;125;125
1639;1287;125;125
948;880;125;125
1522;1232;122;122
622;1235;122;122
351;726;122;122
1239;1229;116;116
2432;338;116;116
45;913;116;116
464;829;116;116
851;1345;112;112
922;1013;112;112
2107;1051;112;112
796;693;109;109
141;471;109;109
1661;1161;109;109
1216;1045;109;109
687;796;109;109
2006;406;109;109
1119;1219;103;103
1884;1174;103;103
1761;1222;100;100
2200;1177;100;100
2303;1210;100;100
183;958;100;100
2423;1271;96;96
687;951;96;96
1045;777;96;96
290;648;96;96
632;867;90;90
964;655;87;87
1819;1116;87;87
1335;638;83;83
922;774;83;83
241;1064;83;83
2461;1003;83;83
1268;822;80;80
1326;1087;80;80
529;561;80;80
400;645;80;80
264;571;80;80
580;780;74;74
264;1158;74;74
2300;748;74;74
1503;658;70;70
2097;1229;70;70
477;1074;70;70
0;1197;70;70
6;1026;70;70
2452;922;70;70
1910;1087;96;96
1716;1100;74;74
2058;1135;96;96
