1778;822;233;233
359;1584;220;220
1739;1043;217;217
278;495;200;200
1253;567;194;194
220;1179;187;187
2245;1218;187;187
1065;1296;187;187
651;1347;181;181
1480;528;181;181
434;427;181;181
1594;1208;178;178
1078;984;174;174
93;537;174;174
628;554;168;168
1963;1237;168;168
1195;1124;168;168
1432;1279;165;165
1156;437;165;165
784;1250;162;162
531;1263;158;158
489;605;155;155
2352;1053;155;155
1130;1594;152;152
1681;1367;152;152
2096;1143;152;152
579;952;149;149
93;719;149;149
784;764;145;145
1775;1250;145;145
939;955;145;145
1036;732;145;145
236;797;145;145
1558;939;145;145
991;479;145;145
842;1587;145;145
806;894;145;145
1636;635;142;142
942;1224;142;142
1655;829;142;142
1526;741;142;142
1389;1594;142;142
1645;1616;139;139
848;437;139;139
1483;1150;139;139
1866;1377;139;139
346;696;139;139
343;1075;139;139
1377;447;136;136
654;722;136;136
2161;1629;136;136
262;959;132;132
1454;858;132;132
398;1470;132;132
605;1111;129;129
1053;1172;129;129
699;1613;129;129
1121;1467;126;126
200;1351;126;126
492;751;126;126
1817;1600;126;126
868;570;126;126
113;874;126;126
745;1121;126;126
1227;777;126;126
123;1121;123;123
1221;1425;123;123
2057;1344;123;123
2287;1415;123;123
2446;1616;119;119
405;1253;119;119
1328;1383;119;119
936;826;119;119
1733;1506;119;119
903;712;116;116
411;965;116;116
1360;1137;116;116
1425;686;116;116
239;1678;116;116
126;1257;116;116
1166;874;116;116
690;861;116;116
894;1134;116;116
1331;1503;116;116
1963;1607;113;113
479;1153;113;113
87;1380;113;113
1159;686;113;113
1393;972;113;113
531;1451;113;113
1558;1415;113;113
2012;1503;113;113
570;1662;136;136
1513;1532;113;113
333;1360;113;113
994;635;113;113
9;916;110;110
1247;972;110;110
45;1040;110;110
780;660;110;110
1108;586;110;110
2118;1542;110;110
2154;1428;110;110
1966;1014;110;110
1535;1636;110;110
1966;1127;110;110
171;1001;110;110
1603;1088;110;110
1046;871;110;110
920;1399;106;106
502;1053;106;106
55;1487;106;106
1253;1289;106;106
230;693;106;106
729;1001;106;106
793;1509;103;103
90;1597;103;103
25;1172;103;103
1312;884;103;103
1380;790;103;103
1746;741;103;103
1030;1539;100;100
495;884;100;100
686;1227;100;100
2407;1386;100;100
372;861;100;100
1292;1607;100;100
1004;1095;100;100
2229;1522;97;97
855;1036;97;97
460;1370;97;97
835;1422;97;97
680;1516;97;97
579;835;97;97
1318;1056;93;93
1458;1065;93;93
2426;1522;93;93
2329;1587;93;93
171;1464;93;93
1626;1522;93;93
641;460;93;93
200;1571;93;93
246;1082;93;93
1445;1451;93;93
1344;1244;90;90
304;1493;90;90
1040;1645;90;90
936;1503;110;110
1908;1529;87;87
1027;1435;87;87
570;1548;116;116
1250;1532;81;81
2076;816;349;349
754;460;103;103
