2054;375;217;217
1986;599;207;207
2021;1111;207;207
1584;213;194;194
1367;1163;194;194
534;748;194;194
1176;1176;194;194
1558;1121;181;181
1791;625;178;178
1072;411;171;171
618;576;168;168
952;955;168;168
2212;1020;168;168
1785;855;165;165
835;832;165;165
1360;498;165;165
1697;1001;165;165
2358;923;162;162
505;936;162;162
1775;259;162;162
1065;839;162;162
375;829;162;162
2316;427;158;158
657;1189;158;158
1869;473;158;158
2187;579;158;158
2400;272;155;155
819;622;155;155
1678;388;152;152
1283;651;152;152
22;1027;152;152
1908;1014;149;149
2293;716;149;149
2067;975;145;145
2199;871;145;145
1286;236;142;142
1211;907;139;139
1493;398;139;139
366;1202;139;139
2037;220;139;139
1509;816;139;139
1454;648;139;139
2387;1104;136;136
994;615;136;136
1250;401;136;136
417;1049;136;136
1681;560;136;136
1438;1030;132;132
1043;1098;132;132
2154;735;132;132
2245;294;132;132
903;489;132;132
845;1202;132;132
2436;777;129;129
664;1017;129;129
1879;1156;129;129
2080;855;129;129
1931;336;126;126
2355;570;149;149
683;894;126;126
1639;881;126;126
1914;764;126;126
1701;774;126;126
1470;275;126;126
751;751;126;126
1202;554;123;123
1594;686;123;123
2235;1205;123;123
1551;537;123;123
735;469;119;119
563;1101;119;119
1389;369;119;119
1577;1001;116;116
832;1007;116;116
298;1111;116;116
1205;767;116;116
534;1218;113;113
1399;780;113;113
1176;307;113;113
926;1114;110;110
984;764;110;110
1023;1231;110;110
1344;962;110;110
1756;1159;110;110
1966;910;106;106
1292;1072;106;106
16;1205;103;103
152;1198;100;100
1182;1046;100;100
787;1108;97;97
1163;664;97;97
1490;942;97;97
1078;738;93;93
356;994;93;93
213;1020;90;90
278;1227;90;90
1419;887;87;87
1334;858;84;84
