456;1247;288;288
592;505;272;272
1850;181;268;268
1603;405;255;255
304;408;246;246
1629;1143;239;239
1668;874;233;233
2251;865;226;226
1490;1004;220;220
1827;1286;249;249
2199;1487;217;217
1153;1198;213;213
1247;563;233;233
1338;1338;210;210
1503;9;259;259
797;1286;207;207
2284;259;207;207
2096;366;204;204
1924;667;200;200
2355;463;197;197
1662;223;187;187
673;1150;187;187
298;1104;187;187
226;1263;187;187
2128;171;184;184
1901;1555;184;184
1108;719;181;181
1901;868;181;181
392;942;181;181
748;1584;181;181
1613;1545;181;181
774;217;181;181
1321;106;181;181
97;1432;178;178
1305;1072;178;178
502;790;178;178
984;249;178;178
2313;673;178;178
946;722;178;178
427;641;174;174
291;774;194;194
2342;1688;174;174
2028;1020;171;171
2135;1163;171;171
1406;748;171;171
0;952;213;213
1146;1036;168;168
1153;1441;168;168
1451;1555;165;165
1522;609;165;165
1785;55;165;165
764;764;165;165
25;1169;165;165
2245;1312;165;165
1428;463;165;165
903;891;162;162
531;382;162;162
1283;1678;249;249
1004;550;162;162
1134;129;184;184
1205;881;162;162
1856;1053;162;162
1947;456;158;158
2034;1467;158;158
858;596;158;158
1373;916;158;158
2410;1266;155;155
1454;1224;155;155
1600;751;155;155
2313;1140;152;152
1146;1626;152;152
1386;314;149;149
197;1010;149;149
453;1519;149;149
1292;430;149;149
1017;1458;149;149
1713;641;149;149
592;1555;149;149
479;1124;149;149
2118;1639;145;145
891;1710;145;145
1020;1302;145;145
660;1713;145;145
2073;839;145;145
635;881;145;145
502;1662;145;145
602;1027;145;145
933;1568;145;145
1315;1545;145;145
745;395;145;145
897;401;145;145
1551;1739;129;129
233;1539;142;142
1085;421;142;142
1840;554;139;139
320;1441;139;139
1535;884;139;139
2161;699;136;136
729;1441;136;136
810;994;136;136
236;618;136;136
2076;573;136;136
1023;1691;132;132
2112;1351;132;132
874;1127;132;132
1973;1179;129;129
58;1681;126;126
1143;1772;126;126
1192;333;126;126
1159;541;126;126
2442;1551;123;123
871;1470;123;123
1820;754;123;123
991;1040;123;123
1791;1526;119;119
2397;1428;119;119
1636;1383;165;165
349;1671;162;162
1551;333;119;119
1020;1159;132;132
1568;1464;110;110
2245;586;110;110
1551;1357;110;110
1302;790;110;110
162;858;106;106
181;1652;200;200
