1713;1260;330;330
651;1202;262;262
900;1205;210;210
2238;1308;207;207
871;777;197;197
1999;1140;194;194
1260;1380;191;191
1496;1380;181;181
1007;673;181;181
1373;1240;181;181
1341;855;178;178
1519;1082;174;174
1179;784;174;174
81;706;171;171
1053;1075;171;171
1347;1069;168;168
1811;978;165;165
2063;1338;165;165
1642;946;165;165
268;628;158;158
1234;1192;152;152
829;1069;152;152
635;583;149;149
291;790;149;149
469;550;145;145
126;550;145;145
440;1338;145;145
372;1062;142;142
1040;920;142;142
1234;1004;139;139
1098;1308;139;139
767;657;139;139
123;1234;139;139
317;1257;139;139
463;706;139;139
9;618;136;136
868;1399;136;136
239;1351;136;136
741;916;136;136
997;1422;136;136
667;1030;136;136
696;1454;126;126
252;476;123;123
495;855;123;123
414;1480;119;119
100;1040;119;119
1571;1263;119;119
1717;1163;116;116
473;1221;116;116
583;972;113;113
165;900;113;113
537;1480;113;113
246;1146;113;113
709;787;110;110
1496;978;110;110
774;515;106;106
962;1043;103;103
1882;1163;103;103
907;628;103;103
592;1108;97;97
884;972;97;97
492;1023;97;97
609;793;93;93
230;1030;90;90
660;891;90;90
362;962;113;113
29;965;74;74
