2106;1040;298;298
719;754;262;262
920;262;236;236
460;469;230;230
1402;592;220;220
1218;498;220;220
1231;936;200;200
45;1192;197;197
1623;528;197;197
450;1270;194;194
1163;272;194;194
1820;443;184;184
281;495;181;181
362;311;181;181
1840;605;181;181
699;567;181;181
965;780;181;181
1483;424;181;181
570;703;178;178
1036;1150;174;174
1040;926;174;174
842;1163;171;171
1655;359;171;171
35;625;171;171
1448;968;168;168
2378;920;168;168
1811;1321;165;165
1820;265;165;165
1412;1198;165;165
2238;395;165;165
1208;1159;165;165
1153;793;165;165
2076;366;165;165
1464;239;165;165
2310;758;162;162
324;690;158;158
2015;686;158;158
184;1091;158;158
317;988;158;158
2206;881;155;155
1571;1095;155;155
129;479;155;155
680;401;155;155
1675;1218;155;155
1901;1215;152;152
845;486;152;152
2378;486;149;149
2008;537;149;149
2089;803;149;149
1791;1127;145;145
136;929;145;145
174;780;145;145
194;333;145;145
1833;787;145;145
2161;1318;145;145
1402;816;145;145
1046;505;142;142
1940;1072;142;142
596;891;142;142
301;842;142;142
1072;651;139;139
1694;994;139;139
819;1010;139;139
1707;858;136;136
903;648;136;136
1989;1347;136;136
64;1046;132;132
359;1176;132;132
1833;933;129;129
16;800;129;129
1357;359;129;129
427;1091;129;129
787;311;126;126
424;952;126;126
1581;891;126;126
554;320;126;126
463;806;126;126
2148;618;123;123
204;644;123;123
2297;622;123;123
2054;949;123;123
1522;790;123;123
1292;725;123;123
2446;317;119;119
1697;751;119;119
1969;865;119;119
719;1266;116;116
975;1059;116;116
58;359;116;116
230;1286;110;110
709;1001;110;110
567;1127;110;110
2455;816;110;110
716;1159;103;103
2209;729;103;103
1973;372;100;100
550;1010;100;100
6;939;93;93
1357;1114;87;87
2339;1279;142;142
1172;1078;110;110
