1759;641;294;294
456;767;268;268
2248;1393;262;262
2258;1104;255;255
1010;741;230;230
2141;903;223;223
1461;1292;213;213
2044;712;207;207
780;1075;200;200
1944;1380;197;197
255;1399;197;197
1098;978;194;194
35;1302;194;194
1931;910;191;191
1976;1240;191;191
168;1140;187;187
550;1276;181;181
1270;651;178;178
2034;1551;174;174
628;1555;171;171
259;1603;165;165
440;1620;165;165
868;797;162;162
1655;1425;158;158
1866;1551;158;158
473;1464;158;158
1247;1117;155;155
1704;1020;155;155
1185;1412;152;152
1467;1564;152;152
1043;1483;149;149
926;1581;149;149
1454;664;145;145
1623;1551;145;145
2378;894;145;145
1597;1169;145;145
336;1069;145;145
1263;1270;142;142
1684;897;142;142
2187;570;142;142
959;936;142;142
447;1007;139;139
531;1114;139;139
1681;1270;136;136
1976;1108;136;136
1020;1367;136;136
417;1202;136;136
1325;1561;132;132
1402;1198;132;132
1198;1564;132;132
1231;822;132;132
1104;1169;132;132
641;1036;129;129
1393;1451;129;129
800;1477;129;129
77;1046;129;129
660;1176;126;126
829;952;126;126
1137;1296;123;123
1004;1098;123;123
314;1283;123;123
881;1344;123;123
829;664;119;119
722;780;119;119
2122;1159;119;119
732;1312;116;116
165;942;113;113
1351;1396;110;110
2190;1276;110;110
2313;797;110;110
1023;1260;110;110
1503;1127;110;110
1872;1189;110;110
2280;690;106;106
1393;1095;106;106
2459;780;103;103
1782;1551;97;97
1655;787;97;97
690;1448;97;97
810;1620;97;97
1600;1078;93;93
732;933;93;93
1555;1493;90;90
1794;1182;90;90
239;1056;84;84
1856;1428;81;81
1341;784;343;343
2206;1396;97;97
