2245;148;287;287
2068;1035;251;251
909;935;232;232
1761;1261;219;219
545;1251;219;219
1748;1019;219;219
2207;1506;212;212
1164;1552;209;209
1126;832;209;209
735;1158;196;196
1429;1500;196;196
2332;1329;196;196
1371;551;232;232
303;1093;196;196
980;1468;193;193
296;1535;193;193
2319;1068;258;258
171;1268;183;183
1558;961;183;183
1100;1313;183;183
1274;416;180;180
2332;867;180;180
1619;1397;180;180
471;913;180;180
945;1216;177;177
1248;1035;177;177
1945;1610;171;171
1706;390;167;167
1471;374;167;167
2084;96;167;167
1919;506;167;167
622;780;167;167
900;658;167;167
1784;706;164;164
1432;1274;164;164
2210;516;164;164
1258;1213;164;164
561;1471;161;161
1510;719;154;154
1600;525;154;154
480;1619;154;154
2061;271;151;151
1842;867;151;151
1593;1239;151;151
1877;245;151;151
1290;729;151;151
1903;1452;151;151
138;1493;148;148
1129;1148;148;148
829;1552;141;141
2065;432;141;141
1790;1581;141;141
1635;809;141;141
1965;974;141;141
677;1038;141;141
2349;451;141;141
509;1109;141;141
2384;722;141;141
2158;890;141;141
2055;1474;141;141
364;1287;138;138
2190;1303;138;138
771;900;138;138
1474;1135;138;138
2374;12;129;129
1777;561;129;129
422;1439;129;129
2026;684;129;129
687;1564;129;129
1574;258;125;125
1855;396;125;125
1377;880;125;125
816;1348;125;125
1271;1429;125;125
2258;767;125;125
1142;529;125;125
1429;1013;116;116
751;1455;116;116
1732;264;112;112
1661;693;112;112
2136;767;112;112
890;822;109;109
2036;1287;109;109
1264;622;109;109
1026;803;103;103
2152;671;96;96
2458;409;96;96
1742;922;96;96
897;1448;87;87
2084;577;87;87
1939;1187;87;87
2355;629;87;87
1503;893;83;83
2284;674;83;83
1648;1155;74;74
1074;632;206;206
