2323;615;210;210
1717;576;210;210
1649;784;204;204
1723;1286;200;200
2115;618;194;194
2225;447;191;191
1078;1334;187;187
891;1334;184;184
2157;1383;184;184
275;929;181;181
1266;430;178;178
1270;1296;178;178
777;615;165;165
670;1127;165;165
1898;1192;165;165
2394;835;165;165
1474;816;165;165
2154;806;162;162
1056;693;162;162
1846;764;162;162
1953;622;162;162
1399;1182;162;162
1480;1036;158;158
356;764;158;158
557;1014;158;158
774;1017;158;158
392;1351;155;155
2034;479;155;155
1953;900;152;152
2037;1104;152;152
984;839;149;149
1872;1049;149;149
1539;680;149;149
246;1108;149;149
2086;955;145;145
1603;1189;145;145
2180;1182;142;142
1762;1153;142;142
2067;1273;142;142
706;793;142;142
1351;599;139;139
2404;1014;139;139
129;1014;139;139
2193;1059;139;139
557;819;136;136
579;1367;136;136
1360;754;132;132
162;1221;132;132
618;680;132;132
1211;994;132;132
767;1270;132;132
2407;1364;129;129
1454;486;129;129
401;1189;126;126
1185;612;126;126
2015;774;126;126
113;1370;126;126
1156;839;126;126
988;460;126;126
1817;920;126;126
2268;936;126;126
952;605;126;126
926;1091;126;126
1581;1328;126;126
1587;544;123;123
1697;443;123;123
1590;942;123;123
1331;1056;123;123
1924;1377;123;123
699;942;119;119
1156;1211;119;119
304;1270;119;119
1279;868;119;119
1078;573;119;119
1283;1169;116;116
1895;508;116;116
417;1072;116;116
1240;735;113;113
913;949;113;113
1396;959;113;113
2426;479;113;113
51;1276;113;113
272;1383;110;110
463;670;110;110
1010;1237;110;110
498;933;110;110
557;1176;110;110
1104;955;110;110
1053;1134;110;110
1458;1331;110;110
1163;495;110;110
1649;1082;110;110
2345;1237;110;110
2332;1124;106;106
1769;1043;106;106
874;515;106;106
651;1286;103;103
758;1399;103;103
2459;1273;100;100
920;761;100;100
797;916;93;93
871;848;93;93
521;1276;93;93
903;1221;90;90
1198;1117;90;90
42;1396;87;87
119;1166;84;84
1040;1036;84;84
1124;1059;81;81
