427;1500;301;301
243;1286;294;294
2025;1458;285;285
2199;968;275;275
673;1017;265;265
946;1428;259;259
1114;1195;255;255
58;1503;246;246
1953;1111;243;243
1208;1454;239;239
1448;1529;236;236
563;1260;226;226
735;1406;223;223
942;994;220;220
1548;1179;213;213
2190;1283;213;213
1247;116;207;207
1159;1671;207;207
709;725;207;207
881;1211;204;204
233;1704;200;200
495;521;200;200
1636;1393;194;194
1762;1574;191;191
35;839;191;191
278;81;187;187
942;1720;187;187
301;1040;187;187
1620;1723;187;187
1474;703;184;184
1432;1331;181;181
366;294;181;181
2313;1461;181;181
401;712;181;181
1302;994;181;181
810;1636;168;168
473;58;168;168
719;398;165;165
1963;887;165;165
1218;845;165;165
1840;984;162;162
1762;1179;162;162
155;210;158;158
1759;709;158;158
1377;1749;155;155
6;106;155;155
1649;826;155;155
942;774;155;155
1124;502;155;155
1944;1675;152;152
641;19;152;152
1432;897;152;152
168;975;149;149
1396;1172;149;149
1898;1474;149;149
58;411;145;145
2080;531;145;145
612;907;145;145
2374;554;145;145
1794;528;142;142
868;897;142;142
871;638;142;142
1503;515;142;142
440;1778;142;142
1655;1056;142;142
946;93;139;139
1163;1023;139;139
1837;1769;139;139
77;1111;139;139
1078;858;139;139
1785;1331;139;139
1117;204;136;136
25;288;136;136
2268;1678;136;136
2407;1636;136;136
1490;1053;132;132
907;498;132;132
1509;149;132;132
2086;113;132;132
87;1266;129;129
1244;408;129;129
2238;741;129;129
1629;243;129;129
2433;926;129;129
2151;1775;129;129
2465;430;129;129
2368;1772;129;129
541;262;126;126
281;644;126;126
119;586;126;126
362;900;126;126
2151;868;126;126
2180;622;126;126
754;602;123;123
1947;732;123;123
994;379;123;123
1940;579;123;123
508;1156;119;119
2054;1354;119;119
275;758;119;119
236;372;119;119
1014;239;119;119
2138;424;116;116
2238;489;116;116
1169;735;116;116
680;1772;116;116
1377;547;113;113
1036;599;113;113
605;709;113;113
2310;184;113;113
45;696;113;113
1124;349;110;110
531;392;110;110
852;152;110;110
2413;793;110;110
1843;246;110;110
2093;735;110;110
1979;385;110;110
1969;171;110;110
1798;878;110;110
207;1198;110;110
492;1014;110;110
230;874;106;106
2021;1807;106;106
900;304;106;106
2076;317;106;106
1756;333;103;103
1409;430;103;103
1487;366;103;103
1743;213;103;103
1707;609;103;103
1354;333;103;103
1292;719;103;103
2248;379;100;100
2361;703;100;100
1244;628;97;97
2323;861;97;97
498;887;97;97
1885;343;97;97
1658;696;97;97
2174;230;93;93
1396;677;93;93
236;541;93;93
2468;703;90;90
343;557;90;90
1969;278;90;90
1056;716;90;90
1830;424;90;90
447;447;90;90
1973;48;90;90
2391;382;87;87
1053;495;87;87
586;819;87;87
1571;434;87;87
1911;479;87;87
738;285;87;87
1445;288;87;87
754;181;84;84
1827;103;84;84
2339;447;84;84
832;1820;84;84
903;424;84;84
2096;1027;81;81
1704;158;81;81
2008;498;81;81
174;110;81;81
2060;252;77;77
1179;139;74;74
1140;664;74;74
6;544;74;74
171;748;74;74
1681;382;74;74
2332;1856;71;71
1623;641;71;71
1898;680;71;71
1470;644;71;71
1720;440;71;71
2352;311;71;71
2245;291;90;90
